article_id,name,role_raw,type_final,gender_final,stance,conf,segment
2020E113T066,Petr PAŘIL,hydrobiolog,M3,M,S6,2,Masarykova univerzita On se nezavodnil nejen tuhle zimu ale zřejmě ani tu předchozí takže tady to je vlastně trvale vyschlé už 2 zimy. redaktorka Normálně bysme měli být třeba po kotníky ve vodě?
2020E113T066,Jiří BĚHOUNEK,hejtman,M6,M,S6,2,Kraje Vysočina nestr. za ČSSD Tak tahleta záležitost byla vyhlášena především proto že se objevilo veliké množství požárů které na toto roční období a konečně bylo řečeno byly velmi neobvyklé. A silný vítr v mnoha místech kde se snažili naši lesáci a těžitelé spálit klestí se poté rozfoukala. To znamená že jsme museli vyhlásit zákaz rozdělávání ohňů v této záležitosti. A bohužel máme velikou obavu že Vysočina je postižena výrazně kůrovcem že i to co se snažíme zachránit zalesnit právě nedostatkem vláhy bude asi zničeno. To znamená že Vysočina která nikdy neměla úplně složitou situaci se dostatkem vláhy tak se dostává dnes do situace že skutečně jsou lokality kde je obrovské sucho Třebíčsko už je téměř vyřešeno.
2020E113T066,Richard BRABEC,ministr životního prostředí místopředseda hnutí,M6,M,SKIP,3,životního prostředí místopředseda hnutí ANO No já se samozřejmě na to těším na to že se o tom budeme povídat ale na druhé straně opravdu bych byl strašně rád kdyby to nebylo za tuhletu dramatickou cenu. Vy jste pane Železný říkal že třeba po tom dalším tématu oproti koronaviru si možná nebudeme vyprávět tak zhurta nebo parafrázovat co jste řekl za slovo no já jsem přesvědčen že bohužel zatímco na koronavirus nebo bohudík zatímco na koronavirus věřím že brzy se skutečně vynalezne lék který bude účinný na celé řadě těch léků se pracuje a možná příští rok bude vakcína. A záležitost koronaviru věřím že prostě lidstvo překoná tak to sucho je neskonale větší problém. Je to latentní problém a je to problém dneska velké části světa. Dneska jsem ráno četl že prostě v Chile je megasucho největší za 1000 let ale vraťme se do střední Evropy velké problémy má Polsko. Velké problémy má Maďarsko Slovensko. Některé země spolkové Německa. Prostě pro nás je to absolutní téma číslo 1 absolutní téma číslo 1 my 6 let intenzivně vlastně od svého nástupu na ministerstvo v roce 2014 začínáme nebo jsme začali vlastně víceméně z nuly řešit problém sucha protože dřív se řešil
2020E107T052,Danuše NERUDOVÁ,ekonomka rektorka,M5,F,SKIP,3,rektorka Mendelovy univerzity v Brně Dobrý večer.
2020E105T068,Richard BRABEC,ministr životního prostředí místopředseda hnutí,M6,M,SKIP,3,životního prostředí místopředseda hnutí ANO Víte já bych. vy mě určitě chápete že ani pod tou rouškou se z tohohle toho neraduju z toho důvodu že to je zaplaceno mnoha tisíci lidskými životy a to je cena která je strašně vysoká. Bylo by skvělé samozřejmě kdyby k tomu lidstvo dospělo bez koronaviru ale je také možné že prostě je tohleto nějaký zdvižený prst osudu přírody Pána Boha jak v co kfo věříme abychom si prostě uvědomili že ta neskutečná chamtivost a prostě touha samozřejmě obletět celý svět během týdne udělat tam fotku dát ji na sociální sítě tím pádem samozřejmě dál vyčerpávat obrovský zdroje že těch 7 miliard lidí dneska spotřebovává ty zdroje planety obrovským tempem a je klidně možné že tohleto byl a je má být nějaký zdvižený prst. A kéž by i když je to vykoupeno tak strašnou cenou tak kéž by aspoň tohleto poučení tady bylo. Takže já se nad tím usmívám ale je to určitě k zamyšlení. A ještě je tady jedna věc která je právě úzce s tím související a je hodně k zamyšlení a jasně nám tahleta situace ukázala že by státy měly být soběstačné soběstačné v potravinách soběstačné v řadě strategických výrobků. A
2020E099T045,Martina BACÍKOVÁ,zakladatelka,M5,F,SKIP,3,Institutu ekonomického vzdělávání Dobrý večer.
2020E142A040,Šárka SIMALOVÁ,botanička,M3,F,S6,1,Řepku můžeme potkat několik set metrů od pole ale v tomto roce zřejmě řepka ještě trošku čeká zaostává. A to co vidíme je opravdu pyl smrků a borovic.
2020E142A040,Olga ŠKOPKOVÁ,alergoložka,M3,F,SKIP,3,Svědění očí ty oči slzí třou si je jsou zarudlá kýchání rýma ale může je trápit i kašel.
2020E142A091,Martin KOPECKÝ,spoluautor studie,M3,M,S6,2,studie Botanický ústav AV ČR Managementem toho lesa způsobem hospodaření v tom lese můžeme velmi výrazně ovlivnit ty teploty které jsou relevantní pro ty rostliny. To znamená my můžeme efektivně modifikovat to klima které ty rostliny pociťují a například tím bojovat vlastně zmírňovat následky toho globálního oteplování.
2020E132A093,Kateřina JANOUCH,spisovatelka,M5,F,SKIP,3,Švédsko Stockholm Je mám takový pocit že je život úplně normální a když se takhle dívám na ulice tak když jdu sama po ulici tak si jako nemám dojem že by bylo něco jako že by se něco moc dělo.
2020E132A093,Donald TRUMP,americký prezident,M6,M,SKIP,3,prezident Je to strašné. Příšerné co se stalo v naší zemi. Pochází to z Číny. Mělo to tam být zastaveno. Měli to zastavit v ohnisku. Rozhodli se ale že to neudělají. Nebo se něco přihodilo. Mohlo jít o neschopnost nebo to udělali z nějakého důvodu.
2020E132A093,Mike POMPEO,americký ministr zahraničních věcí,M6,M,SKIP,3,ministr zahraničních věcí Existuje značné množství důkazů že to přišlo z té laboratoře ve Wu chanu.
2020E132A093,Adam VOJTĚCH,ministr zdravotnictví za,M6,M,SKIP,3,zdravotnictví za ANO To jsou informace které zaznamenávám v tuto chvíli primárně z médií. Zaznamenal jsem výrok amerického ministra zahraničních věcí Mika Pompey o tom že Spojené státy mají důkazy o tom že ten virus pochází z laboratorních podmínek. Určitě je dobře pokud se tyto věci prošetří.
2020E132A093,Jan HAMÁČEK,ministr vnitra,M6,M,SKIP,3,vnitra ČSSD Za prvé je potřeba se podívat jaké jsou zdroje těch informací a je potřeba aby to příslušné české služby vyhodnotily a daly k tomu stanovisko. Takže já pokládám že v rámci spolupráce služeb dostaneme stanovisko českých tajných služeb a pak se k tomu můžeme adekvátně vyjádřit a v případě zaujmout stanovisko či přijmout nějaká opatření.
2020E132A093,Anna ZÁDRAPOVÁ,sinoložka,M3,F,SKIP,3,Sinopsis.cz Česká republika je v tomhle ohledu poměrně už teďka ojedinělá v tom globálním vlastně nechci říct odporu ale v tom globálním tázání po té po tom čínském podílu na na světové globální pandemii.
2020E132A093,Michal PAŘÍZEK,katedra mezinárodních vztahů,M3,M,SKIP,3,mezinárodních vztahů Fakulta sociálních věd Univerzita Karlova Zajímavá je role Světové zdravotnické organizace která už na konci ledna vyhlásila to takzvané ohrožení veřejného zdraví mezinárodního významu. Zároveň ale toto své vyhlášení doprovodila konstatováním že Čína na svém území onemocnění v podstatě zvládá a to mohlo přispět k tomu že v dalších třech týdnech došlo k výraznému poklesu zájmu médií napříč světem o onemocnění samotné.
2020E132A093,Miroslav KALOUSEK,předseda klubu poslanců,M6,M,SKIP,3,klubu poslanců TOP 09 Ta velmi důležitá otázka je na základě jakých dat ta vláda rozhoduje. Data která nechcete dát Poslanecké sněmovně. Data která nechcete dát veřejnosti ale data která dokonce ani nechcete dát spolupracujícím expertům.
2020E132A093,Zbyněk STANJURA,předseda poslaneckého klubu,M6,M,SKIP,3,poslaneckého klubu ODS Když už se tak porovnáváme s těmi evropskými zeměmi pane ministře zdravotnictví znáte jiný evropský stát demokratický kde už vláda 2 kde už soud 2 konstatoval že vláda v těchto dnech a týdnech postupovala nezákonně? To věřím že v tom máme prvenství ale úplně radostné to není a my z toho radost nemáme.
2020E132A093,Andrej BABIŠ,premiér předseda strany,M6,M,SKIP,3,předseda strany ANO Já vám odpovím tady citací ředitele Ústavu zdravotnických informací a statistiky. Ladislav Dušek není politik který říká Dokázali jsme nemožné jsme na mapě Evropy hvězdou a to je skvělé konec citace.
2020E132A093,Zuzana LIZCOVÁ,vedoucí katedry německých a rakouských,M5,F,SKIP,3,katedry německých a rakouských studií Fakulta sociálních věd Univerzita Karlova Je pravda že Česká republika se tou první fází epidemie v mezinárodním srovnání vyrovnala velmi dobře. Vidíme to ostatně i tady na té mapě. Zároveň je pravda to že Česká republika není jedinou zemí která se vyrovnala tady s tou výzvou dobře.
2020E132A093,Luděk NIEDERMAYER,poslanec,M6,M,SKIP,3,Evropského parlamentu TOP 09 Já myslím že jsme to podcenili protože to že jsme tam poslali opravdu symbolickou sumu 750 000 euro což je mnohem méně než poslalo Řecko než poslala země jako je Srbsko a méně než poslala zpěvačka Madonna to je opravdu nešťastné.
2020E132A093,Jan DRAHOKOUPIL,ekonomický analytik,M5,M,S2,2,analytik Evropský odborový institut v Bruselu člen ekonomického poradního týmu při krizovém štábu Česko asi působí trošku že hledí samo do sebe neklade vlastně důraz na spolupráci pro ty globální výzvy jako je boj s pandemií ale také staví se velice vlažně k boji s globálním oteplováním a to vlastně přispělo k tomu obrazu Česka jako země která se uzavírá do sebe.
2020E125A034,Jakub UNUCKA,lídr kandidátky náměstek hejtmana,M6,M,S6,2,kandidátky náměstek hejtmana MS kraje ODS My chceme pravdu tomu kraji přinést něco nového tak abychom se vyrovnali nejenom s tou koronavirovou krizí ale i s těmi požadavky na klimatické změny a na tu bezuhelnou společnost.
2020E125A034,Herbert PAVERA,krajský předseda strany,M6,M,SKIP,3,předseda strany TOP 09 Jsem moc rád že vlastně hlasy politických stran se nebudou tříštit ale že se dají dohromady a věřím že to přinese užitek oběma stranám.
2020E123A028,Achim SIEPEN,zemědělec,M2,M,S6,1,Naším cílem musí být dál bojovat se změnami klimatu.
2020E149T050,Andrej BABIŠ,premiér předseda hnutí,M6,M,S4,2,předseda hnutí ANO Takže dobrý den dámy a pánové včera se uskutečnilo velice důležité třetí zasedání stálého výboru pro výstavbu nového jaderného zdroje já bych chtěl zdůraznit že ten stálý výbor je složen ze všech parlamentních stran a hnutí. Dobrá zpráva je to že všechny strany a hnutí které jsou v současnosti v Parlamentu podporují jadernou energetiku. Ale já myslím že je to dobře a chtěl bych taky zdůraznit že ten projekt nového jaderného zdroje který konečně připravuje naše vláda velice konkrétně tak je projekt který nebude realizovat naše vláda. Je to projekt kde vlastně stát ještě bude mít stále možnost v roce 2024 od tý smlouvy odstoupit a ta vláda která přijde po nás to rozhodne a taky ta příští vláda bude vybírat dodavatele. Tak říkám to proto abych odmítl různé ty spekulace které jsou tady v mediálním prostoru že to děláme netransparentně já se nebudu vracet k všem těm vlastně nepravdám které tady odzněly náš hlavní zájem je abysme měli levný proud pro občany pro průmysl pro všechny a hlavně abysme měli nezávislou energetiku. To je náš hlavní zájem. A samozřejmě po vodě která je samozřejmě taky pro nás klíčová nezávislá energetika i v souvislosti s koncem spalování
2020E149T050,Karel HAVLÍČEK,ministr průmyslu a obchodu nestr,M6,M,S0,2,průmyslu a obchodu nestr. za ANO Dobrý den dovolte krátký výtah z těch nejdůležitějších bodů které jsme včera na výboru projednali. První se týkal smluv smlouvy rámcové smlouvy prováděcí to jsou ty první 2 smlouvy které by měly být předpokládáme do konce června nebo přechod červen červenec podepsány definitivně přičemž ta první je tedy o celkové spolupráci mezi státem a ČEZem a ta druhá už je konkrétnější to je ta prováděcí o územním povolení o povolení k umístění pak rovněž o výběru dodavatele který začne v tomto roce v druhém pololetí a cílem je aby byl dodavatel vybrán do konce roku 2022 určitě více k tomu řekne pan předseda Beneš. S tím že ten bod následující docela klíčový a ten byl o zákonu přechodů nebo zákonu o přechodu k nízkouhlíkové energetice. To je ten diskutovaný zákon který do určité míry koresponduje se zákonem o OZe čili o obnovitelných zdrojích a ta podstata toho zákona a včera to bylo takto přijato je v tom že stát si objedná výstavbu jaderné elektrárny na základě čehož vznikne třetí smlouva k těm původním dvěma smlouvám a to bude právě o té komplexní výstavbě jaderného bloku a dodávce elektřiny. S tím že to musí být
2020E149T050,Jaroslav MÍL,vládní zmocněnec pro jadernou energetiku,M6,M,S0,2,zmocněnec pro jadernou energetiku Tady byla zmíněn i ten vývoj v evropské energetice vývoj v Evropě. My jsme nechali zpracovat studii společnosti ČEPS jak bude vypadat bilance ve střední Evropě se započtením údajů které jsou od renomovaných institucí nebo oprávněných institucích přenosových soustav jednotlivých zemích sousedních zemích včetně Německa Francie to znamená data která jsou víceméně brána jako vládní oficiální. Na základě těchto údajů je evidentní že v Evropě bude výrazný nedostatek elektrické energie a země které doteď vyváželi elektrickou energii především ta oblast střední východní Evropy se stanou čistými dovozci. Vedle toho ten deficit Rakouska a Itálie se ještě navýší. Německo zůstane v situaci kdy bude mít výrobu pokrývající plus minus jejich spotřebu a Německo přestane být exportérem. Francie se ve svém exportu výrazně sníží. To všechno povede k nárůstu cen protože přenosová soustava není institucí která je schopná dopočítávat na oligopolních modelech předpokládané ceny. Ta druhá část studií je předána společnosti Ernst Young která v tomto případě patří možná k jediné v České republice která tento software má tyto znalosti má. Ta na závěr loňského roku a počátku letošního dopočítala předložila výpočet toho jak by se mohly a měly vyvíjet ceny elektrické energie v Evropě ve dvou variantách.
2020E149T050,Daniel BENEŠ,generální ředitel a předseda představenstva,M5,M,S4,2,ředitel a předseda představenstva ČEZ Já pouze doplním protože skoro všechno zaznělo. První věc která mě napadá která by tedy měla zaznít vlastně Česká republika má svoji energetickou koncepci jejíž součástí je vlastně směřování k nízkoemisní energetice snižování prostě klimatické stopy. Strategie ČEZu vede stejným směrem. My se snažíme postupně snižovat naši emisní intenzitu až postupně dojít k uhlíkové neutralitě. Toho součástí je odstavování uhelných elektráren. Ono to zdánlivě s tímto nesouvisí ale my příští pátek máme zasedání uhelné komise v Prunéřově protože příští pátek slavnostně budeme ukončovat provoz této uhelné elektrárny a tak jak postupně budeme uzavírat uhelné elektrárny bude chybět 10 000 MW instalovaného výkonu a to má nahradit právě nové jaderné zdroje a obnovitelné zdroje. Z tohoto důvodu se jde tímto směrem vlastně v té studii o které pan Míl kterou dělá Ernst Young a ČEPS se mluví jednak o cenách ale mluví se tam i o tom bilančním deficitu který by měl minimálně 27 TWh v roce 2035. Vlastně jaderná elektrárna s kterou teď počítám jako první která bude vlastně obno která bude náhradou za ty uhelné elektrárny které stahujeme by měla vyrábět 9 TWh což je 10 spotřeby České republiky. Koncept který jsme dlouho vyjednávali
2020E149T050,Vojtěch MUNZAR,místopředseda podvýboru pro energii energetiku,M6,M,S4,2,podvýboru pro energii energetiku sněmovny poslance ODS Tady od začátku že to je strategické rozhodnutí státu a stát by se měl do výstavby zapojit protože je to jeho rozhodnutí. My to nepovažujeme za špatné řešení a to protože jedním z klíčových faktorů budoucí ceny elektřiny jsou i finanční náklady vlastně cena z peněz na výstavbu. A stát má samozřejmě daleko širší možnosti získat finanční prostředky za lepších podniků než ČEZ od komerčních bank takže my to považujeme za řešení které může být finančně efektivní. Tak uvidíme jaká bude nakonec konečná cena. Samozřejmě těch 6 miliard jsou nějaké předpoklady ale právě ta cena peněz o které se bavíme to znamená ty peníze které si ČEZ musí získat z jiných zdrojů případně z půjčky teď se vláda rozhodla o tom že uvažuje o poskytnutí půjčky ČEZu tak to bude asi jeden z klíčových faktorů z celkové ceny. My říkáme už dlouho že rozhodnutí mělo přijít už dávno. My jsme tady vlastně nabrali už 6 let později díky váhání Andreje Babiše díky tomu že Sobotkova vláda zrušila tendr na dostavbu Temelína a váhala jakým způsobem vůbec přistoupit k rozhodnutí o dostavbě jaderných elektráren tak pro nás včera už bylo pozdě protože každým měsícem
2020E149T050,Petr TŘEŠŇÁK,poslanec,M6,M,S0,1,Piráti Tak pro nás to byla nová informace včera. Nicméně já bych to shrnul úplně jinak pokud plánujeme smlouvy mezi ČEZem a státem umožňují nebo dokonce předpokládají třeba v pozdějších fázích projektu přechod celého toho projektu na stát tak hned dodávám další otázku proč to tedy neudělat už nyní a odpadly by právě další problémy s možností financování veřejné podpory a několik stran jsme například ten vstup státu kde bude moct poskytovat peníze ČEZu by odpadla a ten projekt by se mohl například financovat s vydáním dluhopisů pokud by to byla stoprocentní státní firma což by bylo jedno řešení které vlastně bylo i posuzováno nevycházelo špatně bylo to tuším druhé možné řešení a to bylo právě to co jsme jako Piráti preferovali a pokud by ten projekt od začátku se pohyboval v těchto intencích a odpadly by mnohá rizika která jsem zmiňoval. Jednak k tomu načasování jsme slyšeli i od těch předchozích vlád že se snažily to finální rozhodnutí hodit až na ty další. Ono je to skutečně běh na delší trať nejenom ta samotná stavba ale to samotné rozhodnutí nebude nikdy otázkou jenom jedné vlády v tom jednom volebním období. Takže ty kroky tak jak jsou načasovány skutečně asi
2020E145T008,Dana DRÁBOVÁ,předsedkyně,M6,F,S0,2,Státního úřadu pro jadernou bezpečnost Státní energetická koncepce počítá s tím že se postaví nejméně jeden blok v Dukovanech a nejméně jeden blok v Temelíně do roku 2050. Ale jestli toho budeme obecně schopni to samozřejmě je otázka.
2020E145T008,Marian JUREČKA,poslanec člen podvýboru pro energetiku,M6,M,S0,2,člen podvýboru pro energetiku KDU ČSL Myslím si že je to tak důležitá investice že by bylo dobré aby vláda komunikovala napříč všemi politickými stranami ve sněmovně.
2020E145T008,Miroslav KALOUSEK,poslanec člen rozpočtového výboru,M6,M,S3,1,člen rozpočtového výboru TOP 09 Netušíme zatím k jak hlubokému propadu ekonomiky k jak velkým finančním problémům dojde vzhledem k čínskému viru a v tuhle chvíli začít rozhodovat o výstavbě jaderné elektrárny je velký problém a obrovské riziko.
2020E145T008,Pavel KOVÁČIK,předseda poslaneckého klubu,M6,M,S6,3,poslaneckého klubu KSČM Myslím že by to mělo mít naopak ještě rychlejší spád protože skutečně jsme v hodině dvanácté nebo těsně za ní.
2020E145T008,Vít RAKUŠAN,předseda strany,M6,M,S0,2,strany STAN Nechápu ty tanečky které se doteď vlastně vedly a že mnozí i aktivní současných politiků vyjednávali s ruskou stranu a podobně. Nevím. Je to asi zatažení za nějakou brzdu asi na základě nějakých informací.
2020E145T008,Karel HAVLÍČEK,ministr dopravy ministr průmyslu a,M6,M,S0,3,dopravy ministr průmyslu a obchodu nestr. za ANO Toto projednávali v režimu tajném. Tam jsou všichni účastníci zavázáni k tomu že se to nemůže nijak komentovat.
2020E145T008,Jaroslav MÍL,vládní zmocněnec pro jadernou energetiku,M6,M,S0,3,zmocněnec pro jadernou energetiku Dobrý den vám i divákům.
2020E145T008,Andrej BABIŠ,tehdejší ministr financí,M6,M,S3,2,ministr financí My se nemůžeme dovolit vlastně garantovat ceny elektřiny vlastně poloprivátní firmy. Ten první blok může ČEZ zvládnout z vlastních zdrojů protože je potřeba přípravu 20 let a ty náklady na prodloužení nebo na ty investice produkovaný plus přípravu toho nového bloku ČEZ bez problémů by měl ze svého cash flow platit.
2020E145T008,Michal ŠNOBR,analytik a minoritní akcionář,M5,M,S3,2,a minoritní akcionář ČEZu Je zvláštní že vláda v tomto okamžiku v době koronavirové krize naprosto bez jakéhokoliv oznámení dopředu přikročila k tomuto kroku. Ono dokonce ještě vlastně vůbec není jasné jak vlastně to na toho spotřebitele a daňového poplatníka dopadne. Nicméně ty náklady budou obrovské. Vláda se teď snaží přesvědčit veřejnost že ty náklady budou minimální ale opak je pravdou.
2020E133T075,Patrik DOJČINOVIČ,výkonný ředitel,M5,M,S0,3,ředitel Tesco pro ČR Vstupuje do toho několik faktorů. Vstupuje do toho samozřejmě pracovní síla kde byl zastaven v podstatě pohyb v rámci celé Evropy. Vstupuje do toho paradoxně to co nemůžeme ovlivnit což je samozřejmě počasí které je také velkým faktorem. A vstupuje do toho samozřejmě i transport odkud můžete importovat a tak dále. A samozřejmě v té neposlední řadě ta poptávka která může ovlivnit potom tu cenu a to co skutečně bude k dispozici.
2020E133T075,Margita BALAŠTÍKOVÁ,předsedkyně podvýbor pro potravinářství,M6,F,S0,3,podvýbor pro potravinářství PS ANO Dobrý večer.
2020E133T075,Pavel KOVÁČIK,předseda poslaneckého klubu,M6,M,S0,3,poslaneckého klubu KSČM Dobrý večer vám i divákům.
2020E133T075,Marian JUREČKA,bývalý ministr zemědělství,M6,M,S0,3,ministr zemědělství KDU ČSL Krásný dobrý večer.
2020E131T006,Luděk NIEDERMAYER,ekonom poslanec,M5,M,S0,3,poslanec EP bývalý viceguvernér ČNB TOP 09 Některou tu pomoc můžou využívat od března. Evropská komise docela bezprecedentně respektive členské země Evropské unie se dohodli že peníze z evropského rozpočtu které nevyčerpaly země jako Česká republika jim budou uvolněny právě na opatření v boji proti pandemii čili část těch peněz už šla velmi rychle. Myslím si že velmi rychle začnou fungovat zvýhodněné úvěry přes investiční banku. Dohoda existuje na využití fondu ESM který se ovšem vztahu jenom na země eurozóny čili my z toho moc mít nebudeme. Evropská centrální banka už v březnu slíbila podporu trhu dluhopisů a nyní se vlastně jedná o takových dvou řekl bych více hmatatelných programech jedna je podpora zemí v opatřeních na snižování nezaměstnanosti to je ten projekt SURE který se bude projednávat a co je nejdůležitější je stanovení podmínek evropského rozpočtu na dalších 7 let.
2020E131T006,Filip PERTOLD,ekonom,M5,M,S0,3,CERGE EI No asi bude hodně záviset na těch lokálních vládách jak ty peníze využijí protože jak máme zkušenosti z České republiky Česká republika jaksi nedokáže využít ty fondy dostatečně pro to aby transformovala tu ekonomiku školství sociální politiku fungování státu bavíme se pořád transformaci ekonomiky ale podle mě hlavní sdělení mělo být pojďme něco udělat s fungováním státní správy s její digitalizací která sice oficiálně nějak proběhla a vlastně vidíme že neproběhla nemáme data pořádný vlastně ničeho. Vláda má EET má data z EET a nic nám z toho neukazuje má data ze záloh na sociální pojištění a nic nám z toho neukazuje. Všechny data by už nám nám mohli říct který ty oblasti ekonomiky jsou nejvíc ohrožený nebo který se naopak zmátoří nic z toho nemáme. Takže my potřebujeme tady zreformovat vlastně tu státní správu jako celek abychom prostě mohli vůbec jako akčně reagovat na potřeby tý ekonomiky a společnosti.
2020E131T006,Karel HAVLÍČEK,vicepremiér a ministr průmyslu a,M6,M,S3,2,a ministr průmyslu a dopravy za ANO Dneska budeme muset se vrátit trošku dozadu a začít prostě přehodnocovat vůbec ty ambice které jsme zde měli a primárně nastartovat průmysl primárně nastartovat ekonomiku s vědomím toho že samozřejmě nové technologie nám pomůžou převlečení toho průmyslu na řekněme čistší průmysl ale já rovnou říká zelený úděl roku 2030 55 pod Pařížskou dohodou je v tuto chvíli v Evropě vážně ohrožen a je třeba aby to někdo natvrdo řekl my jsme tady nehráli na schovávanou.
2020E131T006,Andrej BABIŠ,český premiér,M6,M,S3,3,premiér ANO Očekáváme že Bruselu konečně zapomene na ty svoje některé Green Deal které ničily automobilový průmysl náš nebo ničily ekonomiku ty emisní povolenky a tohle takže já čekám že Evropa začne podporovat ten tradiční klasický evropský průmysl.
2020E131T006,Helena HORSKÁ,hlavní ekonomka,M5,F,S0,2,ekonomka Raiffeisenbank Chtěla bych být optimistou protože zatím jsem neměla moc prostor možnosti být tedy optimistou což je velká škoda. Můj obecný názor já v tom vidím velkou příležitost. Já si myslím že je potřeba se podívat na naši strukturu ekonomiky a přiznat si že je zastaralá. A to jsem i chtěla zmínit a zdůraznit i v tom našem přístupu který zatím máme k pomoci ekonomice vlastně tu ekonomiku zase konzervujeme v té levné práci v té nízké přidané hodnotě a nedíváme se do budoucna nedíváme se kde jsou příležitosti růstu. Když se podíváte na různé webové stránky ať je to Světové ekonomické fórum ať jsou to různí vizionáři nebo lidé kteří v byznysu dělají tak vlastně říkají že vlastně i výjimečná příležitost teď něco s naší ekonomikou a s naším fungování společnosti udělat. Mezi prvníma citovaným věcma je digitalizace. V České republice to není jenom digitalizace státní správy jak už tady i Filip zmiňoval ale je to o jak už já jsem naznačovat změna přístupu úředníků k občanům a firmám. Ne že oni jsou tady a my jakoby firmy a občané pro ně ale oni jsou tady pro nás. To znamená tam potřeba opravdu změnit myšlení. Další věc je
2020E175A078,Davide PANNIZA,manažer,M5,F,S4,2,Carosello Tonale Spa Ledovec pokládáme geotextilií která dokáže odrážet sluneční světlo a tím udržuje teplotu nižší než je v okolí.
2020E170A113,Richard BRABEC,ministr životního prostředí,M6,M,S0,3,životního prostředí ANO Dobrý večer děkuji za pozvání.
2020E170A113,Jan FARSKÝ,předseda poslaneckého klubu,M6,M,S0,3,poslaneckého klubu STAN Dobrý večer.
2020E170A113,Petr KUBALA,generální ředitel,M5,M,S0,3,ředitel Povodí Vltavy Dobrý večer.
2020E170A113,Jiří MALÍK,předseda spolku,M6,M,S0,3,spolku Živá voda Dobrý večer.
2020E170A113,František BERÁNEK,občan z,M2,M,SKIP,3,z Kopanin Doubravy u Aše Dobrý večer. Všem přítomným i všem u televizních obrazovek.
2020E170A113,Starostka PECKOVÁ,jak mám jako starostka zařídit,M6,F,S0,2,mám jako starostka zařídit to že není voda v soukromé studni když prostě pak vodovod a kanalizace je za obrovské peníze a Státní fond životního prostředí přispívá 80 000 na jednoho připojeného obyvatele. A v okamžiku kdy máte lokality my mámě totiž jako Česká republika a Středočeský kraj v tom je úplně jako snad nejvíc zasažený máme obrovské množství obecních částí městských částí máte obec ale pod ní je několik městských částí. A ty jsou velmi daleko od té centrální takže je velmi.
2020E170A081,Tužinská SYNKOVÁ,zastupitelka,M6,F,S6,2,Lysá nad Labem Cesta města Přirozeně zadržuje vodu v krajině což v dnešní době sucha je tedy velmi významným bonusem.
2020E170A081,Karel OTAVA,starosta,M6,M,S0,2,Lysé nad Labem ČSSD Já sám od toho místa bydlím 300 m dodneška jsem o takové věci neslyšel.
2020E170A081,Jan FARSKÝ,předseda poslaneckého klubu,M6,M,S6,2,poslaneckého klubu STAN Jak se k tomu staví vláda? Aspoň z našeho pohledu zatím dost nedostatečně.
2020E170A081,Ivan BARTOŠ,předseda strany,M6,M,S6,2,strany Piráti Oni ty investice nejsou vidět. Jaký je důvod? Buďto to je málo nebo jdou špatným směrem.
2020E170A081,Marian JUREČKA,předseda strany,M6,M,S0,1,strany KDU ČSL Největší zásobárnou vody kterou České republice máme je půda zemědělská a lesní půda .
2020E170A081,Richard BRABEC,ministr životního prostředí,M6,M,S6,2,životního prostředí ANO A řada z nich tedy vidět není to je reakce na na pana předsedu Bartoše protože řada z nich je podzemí. Ale říct že ta vláda pro to neudělala nic je prostě lež.
2020E170A081,Miroslav TOMAN,ministr zemědělství nestr,M6,M,S3,2,zemědělství nestr. za ČSSD Za sucho nemůžou zemědělci. Máme klimatickou změnu které se musíme přizpůsobit. To je celý příběh prosím nechte napadání zemědělců jak je velký nebo malý.
2020E168A084,David HANSLIAN,autor studie,M3,M,S4,2,studie Ústav fyziky atmosféry AV ČR S tím jak roste rozměr větrných elektráren a dostavějí se do větších výšek kde jsou větší rychlosti větru tak ty větrné elektrárny bude možno ekonomicky rentabilně stavět i v nížinných oblastech.
2020E168A084,Štěpán CHALUPA,předseda,M6,M,S6,2,Komora OZE Národní energeticko klimatický plán který schválila vláda počítá s rozvojem větrných elektráren podle mého vkusu málo ale počítá takže určitě pozitivní výhled tady máme.
2020E168A084,Martin SEDLÁK,programový ředitel,M5,M,S6,2,ředitel Svaz moderní energetiky Ta sice roste na rodinných domcích anebo firmách ale větší projekty které by nám pomohly dekarbonizovat českou ekonomiku tak bohužel nepřibývají.
2020E168A084,René NEDĚLA,náměstek ministra průmyslu a obchodu,M5,M,S4,1,ministra průmyslu a obchodu pro energetiku Budeme mít poměrně hodně investičních prostředků takže my ty zdroje budeme podporovat ale budeme je podporovat investičními dotacemi.
2020E165A005,Jiří MACHÁČEK,archeolog,M3,M,SKIP,3,FF MU Tady v místech kde se nyní nachází tato malá vyvýšenina v devátém století stála rotunda. Malý kruhový kostelík o průměru asi 6 m a okolo něj se všemi směry rozkládalo Velkomoravské pohřebiště s více než 150 hroby.
